,level_0,index,id,time,SAT_M,SAT_V,choice,outcome,tuition,quality,hs_GPA,univ_type,type,A_N,A_S,augmented,choicecat,unskilled,hp,skilled1,skilled2,skilled3,tmajor,terminalGPA,state,skilledsector,tdropout,cumulativeGPA,tGPA,univ_type_num,numeric_state,dSTEM,col_type,numeric_choice,ed_emax_mapping,skilled_emax_mapping_abridged,unskilled_emax_mapping,lastchoiceraw,lastchoice,prior_skilled
760,760,760,57,3,650,550,nonSTEM,250.0,0.28139494019399,0,270,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,286.5437682902015,STEMReqMet,,-1,292.0583577202687,280,3,2,0,1,1,118,-1,0,1.0,1,-1
761,761,761,57,4,650,550,nonSTEM,270.0,0.28139494019399,0,270,forprofit,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,286.5437682902015,t3nonSTEM,,-1,286.5437682902015,280,3,5,0,1,1,118,-1,0,1.0,1,-1
762,762,762,57,5,650,550,skilled2,3.0901766343140897,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,0,0,0,0,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,1.0,1,-1
763,763,763,57,6,650,550,skilled2,3.484930389185661,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,0,0,1,0,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,5.0,5,1
764,764,764,57,7,650,550,skilled2,3.4201545693818005,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,0,0,2,0,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,5.0,5,1
765,765,765,57,8,650,550,hp,0.0,0.28139494019399,0,270,forprofit,hp,0,0,0,hp,0,0,0,3,0,nonSTEM,286.5437682902015,skilled,,-1,286.5437682902015,280,3,7,0,0,2,118,29,0,5.0,5,1
766,766,766,57,9,650,550,skilled2,3.217028872151904,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,1,0,3,0,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,2.0,2,3
767,767,767,57,10,650,550,skilled2,3.5153294743769954,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,1,0,4,0,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,5.0,5,1
768,768,768,57,11,650,550,skilled3,3.097433800192902,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled3,0,1,0,5,0,nonSTEM,286.5437682902015,skilled,2,-1,286.5437682902015,280,3,7,0,2,6,118,29,0,5.0,5,1
769,769,769,57,12,650,550,skilled2,4.104344619785513,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,1,0,5,1,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,6.0,6,2
770,770,770,57,13,650,550,skilled2,3.5577357631354527,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,1,0,6,1,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,5.0,5,1
771,771,771,57,14,650,550,skilled2,3.643200188619386,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,1,0,7,1,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,5.0,5,1
772,772,772,57,15,650,550,skilled2,3.6132508312904483,0.28139494019399,0,270,forprofit,lwage,0,0,0,skilled2,0,1,0,8,1,nonSTEM,286.5437682902015,skilled,1,-1,286.5437682902015,280,3,7,0,2,5,118,29,0,5.0,5,1
773,773,773,58,1,520,520,STEM,274.517661903713,1.1780785675794399,1,310,priv_nonrel,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,314.8794154759282,t1,,-1,274.517661903713,320,1,6,0,1,0,39,-1,0,,-1,-1
774,774,774,58,2,520,520,nonSTEM,300.0,1.1780785675794399,1,310,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,314.8794154759282,t1STEM,,-1,287.2588309518565,320,1,0,0,1,1,39,-1,0,0.0,0,-1
775,775,775,58,3,520,520,nonSTEM,340.0,1.1780785675794399,1,310,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,314.8794154759282,STEMReqMet,,-1,304.839220634571,320,1,2,0,1,1,39,-1,0,1.0,1,-1
776,776,776,58,4,520,520,nonSTEM,345.0,1.1780785675794399,1,310,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,314.8794154759282,t3nonSTEM,,-1,314.8794154759282,320,1,5,0,1,1,39,-1,0,1.0,1,-1
777,777,777,58,5,520,520,skilled3,2.236096414806153,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,0,0,nonSTEM,314.8794154759282,skilled,2,-1,314.8794154759282,320,1,7,0,2,6,39,19,0,1.0,1,-1
778,778,778,58,6,520,520,skilled2,2.8181381296272154,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,0,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,6.0,6,2
779,779,779,58,7,520,520,skilled2,4.07371870226961,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,1,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,5.0,5,1
780,780,780,58,8,520,520,skilled2,2.938570401283728,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,2,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,5.0,5,1
781,781,781,58,9,520,520,skilled2,3.288586214156479,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,3,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,5.0,5,1
782,782,782,58,10,520,520,skilled2,2.783297254565759,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,4,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,5.0,5,1
783,783,783,58,11,520,520,skilled2,4.074658243868136,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,5,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,5.0,5,1
784,784,784,58,12,520,520,hp,0.0,1.1780785675794399,1,310,priv_nonrel,hp,0,0,0,hp,0,0,0,6,1,nonSTEM,314.8794154759282,skilled,,-1,314.8794154759282,320,1,7,0,0,2,39,19,0,5.0,5,1
785,785,785,58,13,520,520,skilled2,4.012276074369012,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,1,0,6,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,2.0,2,3
786,786,786,58,14,520,520,skilled2,3.699870368656133,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,1,0,7,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,5.0,5,1
787,787,787,58,15,520,520,skilled2,4.365568135192492,1.1780785675794399,1,310,priv_nonrel,lwage,0,0,0,skilled2,0,1,0,8,1,nonSTEM,314.8794154759282,skilled,1,-1,314.8794154759282,320,1,7,0,2,5,39,19,0,5.0,5,1
788,788,788,59,1,550,750,nonSTEM,369.951357915627,6.04094384200287,1,360,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,349.9878394789067,t1,,-1,369.951357915627,340,0,6,0,1,1,178,-1,0,,-1,-1
789,789,789,59,2,550,750,nonSTEM,370.0,6.04094384200287,1,360,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,349.9878394789067,t1nonSTEM,,-1,369.9756789578135,340,0,1,0,1,1,178,-1,0,1.0,1,-1
790,790,790,59,3,550,750,nonSTEM,355.0,6.04094384200287,1,360,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,349.9878394789067,STEMReqNotMet,,-1,364.98378597187565,340,0,3,0,1,1,178,-1,0,1.0,1,-1
791,791,791,59,4,550,750,nonSTEM,305.0,6.04094384200287,1,360,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,349.9878394789067,t3nonSTEM,,-1,349.9878394789067,340,0,5,0,1,1,178,-1,0,1.0,1,-1
792,792,792,59,5,550,750,skilled2,3.7196989305431174,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,0,0,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,1.0,1,-1
793,793,793,59,6,550,750,skilled2,4.022497930572703,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,0,1,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,5.0,5,1
794,794,794,59,7,550,750,skilled2,3.226512670167497,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,0,2,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,5.0,5,1
795,795,795,59,8,550,750,skilled2,3.7048512505712985,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,0,3,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,5.0,5,1
796,796,796,59,9,550,750,skilled2,4.17011806297123,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,0,4,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,5.0,5,1
797,797,797,59,10,550,750,skilled2,3.5506551345427373,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,0,5,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,5.0,5,1
798,798,798,59,11,550,750,skilled2,3.974872768669355,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,0,6,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,5.0,5,1
799,799,799,59,12,550,750,skilled2,3.9457092468753574,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,0,7,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,5.0,5,1
800,800,800,59,13,550,750,skilled1,3.1104334976016434,6.04094384200287,1,360,public,lwage,0,0,0,skilled1,0,0,0,8,0,nonSTEM,349.9878394789067,skilled,0,-1,349.9878394789067,340,0,7,0,2,4,178,21,0,5.0,5,1
801,801,801,59,14,550,750,skilled2,4.237566049244894,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,1,8,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,4.0,4,0
802,802,802,59,15,550,750,skilled2,3.4730047800248482,6.04094384200287,1,360,public,lwage,0,0,0,skilled2,0,0,1,9,0,nonSTEM,349.9878394789067,skilled,1,-1,349.9878394789067,340,0,7,0,2,5,178,21,0,5.0,5,1
803,803,803,60,1,550,650,STEM,334.819285026613,7.320629885921139,1,340,priv_nonrel,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,311.20482125665325,t1,,-1,334.819285026613,320,1,6,0,1,0,246,-1,0,,-1,-1
804,804,804,60,2,550,650,STEM,355.0,7.320629885921139,1,340,priv_nonrel,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,311.20482125665325,t1STEM,,-1,344.9096425133065,320,1,0,0,1,0,246,-1,0,0.0,0,-1
805,805,805,60,3,550,650,nonSTEM,270.0,7.320629885921139,1,340,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,311.20482125665325,STEMReqMet,,-1,319.9397616755377,320,1,2,0,1,1,246,-1,0,0.0,0,-1
806,806,806,60,4,550,650,nonSTEM,285.0,7.320629885921139,1,340,priv_nonrel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,311.20482125665325,t3nonSTEM,,-1,311.20482125665325,320,1,5,0,1,1,246,-1,0,1.0,1,-1
807,807,807,60,5,550,650,skilled2,3.1344185917635627,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,0,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,1.0,1,-1
808,808,808,60,6,550,650,skilled2,3.4888207558001683,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,1,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,5.0,5,1
809,809,809,60,7,550,650,skilled2,3.3765143672144866,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,2,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,5.0,5,1
810,810,810,60,8,550,650,skilled2,3.7542197225495433,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,3,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,5.0,5,1
811,811,811,60,9,550,650,skilled2,4.0110182652125745,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,4,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,5.0,5,1
812,812,812,60,10,550,650,skilled2,3.5991049064749583,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,5,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,5.0,5,1
813,813,813,60,11,550,650,skilled2,3.6594273999691196,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,6,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,5.0,5,1
814,814,814,60,12,550,650,skilled2,3.9671940978393936,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,7,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,5.0,5,1
815,815,815,60,13,550,650,skilled2,3.9032323859343023,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,8,0,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,5.0,5,1
816,816,816,60,14,550,650,skilled3,4.543842937759934,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled3,0,0,0,9,0,nonSTEM,311.20482125665325,skilled,2,-1,311.20482125665325,320,1,7,0,2,6,246,19,0,5.0,5,1
817,817,817,60,15,550,650,skilled2,3.424120450914617,7.320629885921139,1,340,priv_nonrel,lwage,0,0,0,skilled2,0,0,0,9,1,nonSTEM,311.20482125665325,skilled,1,-1,311.20482125665325,320,1,7,0,2,5,246,19,0,6.0,6,2
818,818,818,61,1,350,250,nonSTEM,339.95518938082995,-2.2362256337880497,1,200,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,239.9887973452075,t1,,-1,339.95518938082995,240,0,6,0,1,1,155,-1,0,,-1,-1
819,819,819,61,2,350,250,nonSTEM,230.0,-2.2362256337880497,1,200,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,239.9887973452075,t1nonSTEM,,-1,284.977594690415,240,0,1,0,1,1,155,-1,0,1.0,1,-1
820,820,820,61,3,350,250,nonSTEM,120.0,-2.2362256337880497,1,200,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,239.9887973452075,STEMReqNotMet,,-1,229.98506312694334,240,0,3,0,1,1,155,-1,0,1.0,1,-1
821,821,821,61,4,350,250,nonSTEM,270.0,-2.2362256337880497,1,200,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,239.9887973452075,t3nonSTEM,,-1,239.9887973452075,240,0,5,0,1,1,155,-1,0,1.0,1,-1
822,822,822,61,5,350,250,hp,0.0,-2.2362256337880497,1,200,public,hp,0,0,0,hp,0,0,0,0,0,nonSTEM,239.9887973452075,skilled,,-1,239.9887973452075,240,0,7,0,0,2,155,5,0,1.0,1,-1
823,823,823,61,6,350,250,skilled2,2.4222448768904674,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,1,0,0,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,2.0,2,3
824,824,824,61,7,350,250,skilled2,3.0663099839701147,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,1,0,1,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,5.0,5,1
825,825,825,61,8,350,250,skilled2,3.371951131440418,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,1,0,2,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,5.0,5,1
826,826,826,61,9,350,250,skilled2,3.924258664195764,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,1,0,3,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,5.0,5,1
827,827,827,61,10,350,250,skilled2,3.8390784284221775,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,1,0,4,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,5.0,5,1
828,828,828,61,11,350,250,skilled2,3.276640884069162,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,1,0,5,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,5.0,5,1
829,829,829,61,12,350,250,skilled2,3.3480705231610903,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,1,0,6,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,5.0,5,1
830,830,830,61,13,350,250,skilled2,3.6271920460715688,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,1,0,7,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,5.0,5,1
831,831,831,61,14,350,250,hp,0.0,-2.2362256337880497,1,200,public,hp,0,0,0,hp,0,1,0,8,0,nonSTEM,239.9887973452075,skilled,,-1,239.9887973452075,240,0,7,0,0,2,155,5,0,5.0,5,1
832,832,832,61,15,350,250,skilled2,4.358227158847356,-2.2362256337880497,1,200,public,lwage,0,0,0,skilled2,0,2,0,8,0,nonSTEM,239.9887973452075,skilled,1,-1,239.9887973452075,240,0,7,0,2,5,155,5,0,2.0,2,3
833,833,833,62,1,750,650,STEM,267.911425875894,8.65827340061739,1,340,priv_rel,grade,0,0,0,STEM,0,0,0,0,0,STEM,339.4778564689735,t1,,-1,267.911425875894,340,2,6,1,1,0,74,-1,0,,-1,-1
834,834,834,62,2,750,650,STEM,365.0,8.65827340061739,1,340,priv_rel,grade,0,0,0,STEM,0,0,0,0,0,STEM,339.4778564689735,t1STEM,,-1,316.455712937947,340,2,0,1,1,0,74,-1,0,0.0,0,-1
835,835,835,62,3,750,650,STEM,365.0,8.65827340061739,1,340,priv_rel,grade,0,0,0,STEM,0,0,0,0,0,STEM,339.4778564689735,STEMReqMet,,-1,332.63714195863133,340,2,2,1,1,0,74,-1,0,0.0,0,-1
836,836,836,62,4,750,650,STEM,360.0,8.65827340061739,1,340,priv_rel,grade,0,0,0,STEM,0,0,0,0,0,STEM,339.4778564689735,t3STEM,,-1,339.4778564689735,340,2,4,1,1,0,74,-1,0,0.0,0,-1
837,837,837,62,5,750,650,skilled1,3.759163987422901,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled1,0,0,0,0,0,STEM,339.4778564689735,skilled,0,-1,339.4778564689735,340,2,7,1,2,4,74,12,0,0.0,0,-1
838,838,838,62,6,750,650,skilled1,3.729917006182352,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled1,0,0,1,0,0,STEM,339.4778564689735,skilled,0,-1,339.4778564689735,340,2,7,1,2,4,74,12,0,4.0,4,0
839,839,839,62,7,750,650,skilled1,3.876841361409868,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled1,0,0,2,0,0,STEM,339.4778564689735,skilled,0,-1,339.4778564689735,340,2,7,1,2,4,74,12,0,4.0,4,0
840,840,840,62,8,750,650,skilled1,3.5272054042713057,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled1,0,0,3,0,0,STEM,339.4778564689735,skilled,0,-1,339.4778564689735,340,2,7,1,2,4,74,12,0,4.0,4,0
841,841,841,62,9,750,650,skilled2,3.846765228540785,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled2,0,0,4,0,0,STEM,339.4778564689735,skilled,1,-1,339.4778564689735,340,2,7,1,2,5,74,12,0,4.0,4,0
842,842,842,62,10,750,650,skilled2,3.538383018120708,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled2,0,0,4,1,0,STEM,339.4778564689735,skilled,1,-1,339.4778564689735,340,2,7,1,2,5,74,12,0,5.0,5,1
843,843,843,62,11,750,650,skilled2,3.5271202493182794,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled2,0,0,4,2,0,STEM,339.4778564689735,skilled,1,-1,339.4778564689735,340,2,7,1,2,5,74,12,0,5.0,5,1
844,844,844,62,12,750,650,skilled1,4.297909677850584,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled1,0,0,4,3,0,STEM,339.4778564689735,skilled,0,-1,339.4778564689735,340,2,7,1,2,4,74,12,0,5.0,5,1
845,845,845,62,13,750,650,skilled1,4.188915417819637,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled1,0,0,5,3,0,STEM,339.4778564689735,skilled,0,-1,339.4778564689735,340,2,7,1,2,4,74,12,0,4.0,4,0
846,846,846,62,14,750,650,skilled1,4.670219683350984,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled1,0,0,6,3,0,STEM,339.4778564689735,skilled,0,-1,339.4778564689735,340,2,7,1,2,4,74,12,0,4.0,4,0
847,847,847,62,15,750,650,skilled1,4.19320292642986,8.65827340061739,1,340,priv_rel,lwage,0,0,0,skilled1,0,0,7,3,0,STEM,339.4778564689735,skilled,0,-1,339.4778564689735,340,2,7,1,2,4,74,12,0,4.0,4,0
848,848,848,63,1,450,450,nonSTEM,322.887730768079,-2.4462683317320097,0,260,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,270.7219326920198,t1,,-1,322.887730768079,280,2,6,0,1,1,208,-1,0,,-1,-1
849,849,849,63,2,450,450,nonSTEM,295.0,-2.4462683317320097,0,260,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,270.7219326920198,t1nonSTEM,,-1,308.9438653840395,280,2,1,0,1,1,208,-1,0,1.0,1,-1
850,850,850,63,3,450,450,nonSTEM,210.0,-2.4462683317320097,0,260,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,270.7219326920198,STEMReqNotMet,,-1,275.962576922693,280,2,3,0,1,1,208,-1,0,1.0,1,-1
851,851,851,63,4,450,450,nonSTEM,255.0,-2.4462683317320097,0,260,priv_rel,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,270.7219326920198,t3nonSTEM,,-1,270.7219326920198,280,2,5,0,1,1,208,-1,0,1.0,1,-1
852,852,852,63,5,450,450,hp,0.0,-2.4462683317320097,0,260,priv_rel,hp,0,0,0,hp,0,0,0,0,0,nonSTEM,270.7219326920198,skilled,,-1,270.7219326920198,280,2,7,0,0,2,208,29,0,1.0,1,-1
853,853,853,63,6,450,450,skilled1,2.417359940116758,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,0,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,2.0,2,3
854,854,854,63,7,450,450,skilled1,3.255150667046104,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,1,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,4.0,4,0
855,855,855,63,8,450,450,skilled1,3.371553616086393,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,2,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,4.0,4,0
856,856,856,63,9,450,450,skilled1,3.446432211502933,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,3,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,4.0,4,0
857,857,857,63,10,450,450,skilled1,3.435741966409545,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,4,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,4.0,4,0
858,858,858,63,11,450,450,skilled1,3.485138279849582,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,5,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,4.0,4,0
859,859,859,63,12,450,450,skilled1,3.6115714729560384,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,6,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,4.0,4,0
860,860,860,63,13,450,450,skilled1,4.126844539796685,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,7,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,4.0,4,0
861,861,861,63,14,450,450,skilled1,3.9952343075591172,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled1,0,1,8,0,0,nonSTEM,270.7219326920198,skilled,0,-1,270.7219326920198,280,2,7,0,2,4,208,29,0,4.0,4,0
862,862,862,63,15,450,450,skilled3,3.8326873914976223,-2.4462683317320097,0,260,priv_rel,lwage,0,0,0,skilled3,0,1,9,0,0,nonSTEM,270.7219326920198,skilled,2,-1,270.7219326920198,280,2,7,0,2,6,208,29,0,4.0,4,0
863,863,863,64,1,490,510,STEM,316.23573691525297,0.6488759621448559,0,320,public,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,307.80893422881326,t1,,-1,316.23573691525297,300,0,6,0,1,0,147,-1,0,,-1,-1
864,864,864,64,2,490,510,STEM,285.0,0.6488759621448559,0,320,public,grade,0,0,0,STEM,0,0,0,0,0,nonSTEM,307.80893422881326,t1STEM,,-1,300.6178684576265,300,0,0,0,1,0,147,-1,0,0.0,0,-1
865,865,865,64,3,490,510,nonSTEM,285.0,0.6488759621448559,0,320,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,307.80893422881326,STEMReqMet,,-1,295.41191230508434,300,0,2,0,1,1,147,-1,0,0.0,0,-1
866,866,866,64,4,490,510,nonSTEM,345.0,0.6488759621448559,0,320,public,grade,0,0,0,nonSTEM,0,0,0,0,0,nonSTEM,307.80893422881326,t3nonSTEM,,-1,307.80893422881326,300,0,5,0,1,1,147,-1,0,1.0,1,-1
